ticker_symbol,period_ending,accounts_payable,accounts_receivable,add'l_income/expense_items,after_tax_roe,capital_expenditures,capital_surplus,cash_ratio,cash_and_cash_equivalents,changes_in_inventories,common_stocks,cost_of_revenue,current_ratio,deferred_asset_charges,deferred_liability_charges,depreciation,earnings_before_interest_and_tax,earnings_before_tax,effect_of_exchange_rate,equity_earnings/loss_unconsolidated_subsidiary,fixed_assets,goodwill,gross_margin,gross_profit,income_tax,intangible_assets,interest_expense,inventory,investments,liabilities,long-term_debt,long-term_investments,minority_interest,misc._stocks,net_borrowings,net_cash_flow,net_cash_flow-operating,net_cash_flows-financing,net_cash_flows-investing,net_income,net_income_adjustments,net_income_applicable_to_common_shareholders,net_income-cont._operations,net_receivables,non-recurring_items,operating_income,operating_margin,other_assets,other_current_assets,other_current_liabilities,other_equity,other_financing_activities,other_investing_activities,other_liabilities,other_operating_activities,other_operating_items,pre-tax_margin,pre-tax_roe,profit_margin,quick_ratio,research_and_development,retained_earnings,sale_and_purchase_of_stock,"sales,_general_and_admin.",short-term_debt_/_current_portion_of_long-term_debt,short-term_investments,total_assets,total_current_assets,total_current_liabilities,total_equity,total_liabilities,total_liabilities_&_equity,total_revenue,treasury_stock,for_year,earnings_per_share,estimated_shares_outstanding,year,symbol,price_year,yearly_price,security,sec_filings,gics_sector,gics_sub_industry,address_of_headquarters,date_first_added,cik,pe_ratio
HAL,12/31/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,HAL,2016,,Halliburton Co.,reports,Energy,Oil & Gas Equipment & Services,"Houston, Texas",,45012,
HAR,6/30/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HAR,2013,,Harman Int'l Industries,reports,Consumer Discretionary,Consumer Electronics,"Stamford, Connecticut",,800459,
HAR,6/30/2014,0.387217721,-0.004292668,0.013675335,0.444444444,0.545416101,0.070497701,-0.093023256,0.27969568,-0.07430298,0.01443299,0.218583208,-0.144329897,-0.345892026,,0.0324574,0.685499471,0.763900844,0.168470907,0.537313433,0.199147659,1.308386888,0.038461538,0.319301344,1.28844275,,-0.376282251,0.204239121,-1.167385811,19.58616513,1.036546778,,,,-2.67324126,-1.779004034,13.05306626,-1.671566434,56.24927509,0.648036964,4.687727709,0.648036964,0.648036964,0.237810134,,0.63838689,0.2,0.163292985,-0.089120042,,0.825642202,-1.445454545,3.121091235,0.268155365,-1.631619572,,0.5,0.545454545,0.333333333,-0.153846154,,0.083166281,-7.377356281,0.248176646,0.126853707,-1,0.275028317,0.177027187,0.378777445,0.089798531,0.466552344,0.275028317,0.2444578,0.077133079,0.000496771,,,2014,HAR,2014,0.79214042,Harman Int'l Industries,reports,Consumer Discretionary,Consumer Electronics,"Stamford, Connecticut",,800459,
HAR,6/30/2015,0.428063924,0.209026357,-0.344051447,0.076923077,0.22500175,0.31242658,-0.205128205,0.117322539,0.323204748,0.023373984,0.114696327,-0.174698795,-0.413501565,,0.278875219,0.459034116,0.451816067,-5.933603551,-0.888349515,0.083484356,1.379471746,0.111111111,0.247439531,0.422242115,2.678882602,0.735484675,0.047492328,-1.15451346,0.30938022,1.080578429,,40.11286682,,0.912025086,-0.463212492,-0.066769683,1.234092706,0.206541274,0.460126464,0.127775062,0.460126464,0.460126464,0.144827902,,0.424190315,0.333333333,0.625410617,0.437940234,,-0.712706349,-70.60384154,0.304019464,-0.018533785,-5.784199554,,0.166666667,0.117647059,0.5,-0.148760331,,0.126454477,-1.098367879,0.195724706,-0.858463962,,0.421832998,0.150362097,0.393978536,0.324691589,0.496471943,0.421832998,0.150849129,-0.027680992,0.000496524,,,2015,HAR,2015,0.091020653,Harman Int'l Industries,reports,Consumer Discretionary,Consumer Electronics,"Stamford, Connecticut",,800459,
HAR,6/30/2016,-0.155045812,0.054037047,0.70897272,0.071428571,0.030945776,0.033332918,0.064516129,-0.072689846,-0.829240671,0.004965243,0.110735507,0.160583942,0.401361564,,0.32369365,0.225505747,0.188730867,-0.799890458,-1,0.073981619,0.173323855,0,0.151882886,0.627371234,-0.288774869,1.403761936,0.018037008,-1.061738262,-0.98873134,0.218234664,,-1,,-0.541936676,-1.692262577,-0.191955165,-1.188852044,-0.423296401,0.055602895,-0.146630196,0.055602895,0.055602895,0.096452728,,0.235166974,0,-0.029099923,0.055888384,,-7.755378695,-0.704880993,-0.587798313,0.410082753,-0.796738439,,0.142857143,0.157894737,-0.166666667,0.174757282,,0.117089486,-31.36412841,0.1228592,14.55214504,,0.032073851,0.031769516,-0.115482767,0.032788501,0.031587778,0.032073851,0.122882616,0.113606014,0.000496278,,,2016,HAR,2016,-0.267687816,Harman Int'l Industries,reports,Consumer Discretionary,Consumer Electronics,"Stamford, Connecticut",,800459,
HAS,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,HAS,2012,,Hasbro Inc.,reports,Consumer Discretionary,Leisure Products,"Pawtucket, Rhode Island",9/30/1984,46080,
HAS,12/29/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HAS,2013,,Hasbro Inc.,reports,Consumer Discretionary,Leisure Products,"Pawtucket, Rhode Island",9/30/1984,46080,
HAS,12/28/2014,-0.115864306,0.297289184,-0.763679537,0.647058824,0.012112719,0.098182873,0.66,0.308767395,-0.22838634,0,0.015225647,0.357142857,,,-0.103303815,0.384075889,0.534832955,0.272009967,,0.005189132,-0.001485729,0.016949153,0.07038646,0.865820249,-0.136891322,-0.118264905,-0.026439675,-1,-1.006831225,0.610439684,,,-0.059742546,-2.770031541,-2.25988329,0.132821615,-0.322727553,-0.997772603,0.453294572,11.63618956,0.453294572,0.453294572,0.000962857,-0.099144633,0.360275149,0.363636364,0.00547099,-0.111084551,,1.796367365,0.071701575,21.64400321,0.116323754,-0.628789809,-0.207203915,0.444444444,0.761904762,0.428571429,0.378205128,0.072088867,0.057659048,-28.26834768,0.036239434,-0.421872496,,0.026312125,0.065733048,-0.213892964,-0.128795971,0.122250475,0.026312125,0.047781112,0.166491436,0.000496771,0.472727273,-0.013195044,2014,HAS,2014,0.179647615,Hasbro Inc.,reports,Consumer Discretionary,Leisure Products,"Pawtucket, Rhode Island",9/30/1984,46080,-0.199004706
HAS,12/27/2015,0.098731328,1.027374829,-4.977282656,-0.035714286,0.252531132,0.108357674,0.108433735,0.093580484,2.432593975,0,-0.012564385,0.089068826,,,-0.035483682,0.107332969,0.118385964,0.531015344,,0.000160007,-0.001252026,0.033333333,0.074313013,0.239702237,-0.134721811,0.04322327,0.132284169,,-157.3876698,0.000816378,,,-0.05991107,-1.229136049,-0.603341907,0.215738615,0.500099586,212.7051546,0.086331835,0.323104898,0.086331835,0.086331835,0.112524014,0.242135223,0.089015149,0.066666667,0.034694218,-0.093602199,,0.529543026,-0.475606277,-0.660106463,0.032419697,-2.047586365,-0.136511213,0.076923077,-0.027027027,0,0.08372093,0.091608404,0.061224405,-0.889982333,0.041336289,-0.348216301,,0.044845621,0.084014594,-0.006566301,0.135254738,0.001434592,0.044845621,0.03981617,0.020411964,0.000496524,0.114197531,-0.025009655,2015,HAS,2015,0.298993031,Hasbro Inc.,reports,Consumer Discretionary,Leisure Products,"Pawtucket, Rhode Island",9/30/1984,46080,0.165855241
HBAN,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,HBAN,2012,,Huntington Bancshares,reports,Financials,Banks,"Columbus, Ohio",,49196,
HBAN,12/31/2013,-0.082858634,,-1,0,-0.211607439,-0.010251836,,0.140119924,,-0.014097856,-0.283201884,,,,0.025395889,0.019515167,0.042197459,,,0.028189231,0,,,0.124488979,-0.294831148,-0.30890016,,2.863307404,-0.47850096,,0.068422259,,,-2.167571778,-2.78205914,0.011091375,12.02413851,2.915437802,0.015827908,-0.27661276,0.01687299,0.015827908,,,,,0.032025192,,0.027112697,0.418997858,-0.443193288,-0.583308088,,-0.745767223,-0.32241398,0.111111111,0,0.047619048,,,-0.228688385,-0.234795515,-0.040623095,0.471217615,,0.059016937,,,0.051801566,0.059846486,0.059016937,-0.053926056,-0.117022251,0.000497018,0.028169014,-0.012002994,2013,HBAN,2013,0.264225665,Huntington Bancshares,reports,Financials,Banks,"Columbus, Ohio",,49196,0.229589345
HBAN,12/31/2014,0.419608487,,,-0.090909091,-0.424095961,-0.023892633,,0.151376466,,-0.022951214,-0.2562607,,,,0.182162709,-0.002961882,-0.018153544,,,-0.02875569,0.176184195,,,-0.030249611,-0.198748833,0.328742334,,0.359064378,-1.983399142,,0.116768371,,,-0.041296957,-1.838573951,-0.122832089,0.461997549,0.180280181,-0.013862856,-0.594911319,-0.014563194,-0.013862856,,,,,0.043265722,,0.088943905,0.03870398,1.328297609,12.68293348,,-4.460222104,-0.084796323,-0.033333333,-0.071428571,-0.045454545,,,-0.288645354,1.794828905,0.073649731,0.019113634,,0.114867338,,,0.039082269,0.12351418,0.114867338,0.028824509,0.387742404,0.000496771,0,-0.013862856,2014,HBAN,2014,0.208095982,Huntington Bancshares,reports,Financials,Banks,"Columbus, Ohio",,49196,0.208095982
HBAN,12/31/2015,-0.021635277,,,0.1,0.581614624,-0.025373784,,0.126252192,,-0.019800763,-0.049483534,,,,0.025385179,0.098648456,0.071068073,,,0.006704986,0.295341418,,,0.000249328,-0.26373023,0.543636983,,-0.223727152,-1.107646956,,0.079809998,,,-0.803850553,-2.70169938,0.162666829,-0.187650447,-0.015210855,0.095771294,1.936274319,0.100819598,0.095771294,,,,,0.022830062,,0.068870672,0.017391539,0.230143931,-1.546957833,,-0.564440763,0.062819084,0,0.076923077,0.047619048,,,-0.435471395,-0.258746602,0.056955003,-0.743323706,,0.071594019,,,0.042103167,0.074705969,0.071594019,0.066858593,0.340008967,0.000496524,0.123287671,-0.024496287,2015,HBAN,2015,0.140291121,Huntington Bancshares,reports,Financials,Banks,"Columbus, Ohio",,49196,0.015137217
HBI,12/28/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HBI,2013,,Hanesbrands Inc,reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Winston-Salem, North Carolina",3/20/2015,1359841,
HBI,1/3/2015,0.424119668,-0.744326463,-0.8514942,0.074074074,0.474110069,0.019980577,0.333333333,1.070160448,-1.480584611,3.028140704,0.134023671,-0.235555556,1.390365721,,0.065452761,0.127932327,0.174751959,-0.861572232,,0.16295701,0.154420874,0.028571429,0.181618956,-0.074387125,0.829779405,-0.053953516,0.19782036,,-0.810852121,0.100202454,,,,-0.32337688,0.696963061,-0.140696217,-1.253474407,-0.400202212,0.223982886,-0.504134672,0.223982886,0.223982886,-0.133755597,,0.094660957,0,0.33810304,0.472077373,0.160476374,0.571992726,0.49956408,-0.352824117,0.844119375,0.109901221,,0,0.0625,0.142857143,-0.291666667,,0.239550269,,0.222475552,3.387488948,,0.273381877,0.136607231,0.483485076,0.126886138,0.336429877,0.273381877,0.150599356,,0.000496771,0.214501511,0.007806804,2015,HBI,2015,1.300229009,Hanesbrands Inc,reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Winston-Salem, North Carolina",3/20/2015,1359841,0.893969657
HBI,1/2/2016,0.01855555,-18.89413681,0.235090419,0.172413793,0.545225545,-0.045912019,0.3125,0.330674783,6.196730272,-0.022704591,0.05112885,0.127906977,-0.102143099,,0.064934317,0.054427234,0.019151856,0.920218038,,-0.035465221,0.153771158,0.027777778,0.121783316,-0.25527304,0.013475096,0.224594603,0.180459277,-1,-18.17575758,0.38334334,,,,5.153439057,-0.360329699,-0.553214982,-6.595707974,-0.22749536,0.060160339,0.576930713,0.060160339,0.060160339,0.01245298,,0.055259826,-0.090909091,-0.329922995,0.025874693,-0.07489465,0.059969564,0.385465116,-0.504930466,-0.193006993,1.455781359,,-0.111111111,0.088235294,-0.125,0.073529412,,-0.051275345,,0.14977101,0.104847851,,0.074766239,0.144186636,0.014499998,-0.079956186,0.130914129,0.074766239,0.076398574,,0.000496524,-0.733830846,2.9830323,2016,HBI,2016,-0.1449306,Hanesbrands Inc,reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Winston-Salem, North Carolina",3/20/2015,1359841,2.212503727
HBI,12/31/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,HBI,2016,,Hanesbrands Inc,reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Winston-Salem, North Carolina",3/20/2015,1359841,
HCA,12/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HCA,2013,,HCA Holdings,reports,Health Care,Health Care Facilities,"Nashville, Tennessee",1/27/2015,860730,
HCA,12/31/2014,0.047463842,-0.170648464,13.22222222,0.263157895,0.119917653,-1,0.428571429,0.367149758,11.21052632,0,0.048911223,0.156028369,-1,,0.029867257,0.089695453,0.181602172,,0.482758621,0.054042147,,0,0.086629803,0.166315789,0.086904964,-0.056818182,0.084817642,-2.027777778,2.126760563,0.054295034,0.158172232,0.04023845,,-2.124277457,-1.52233677,0.208695652,-0.152,0.243819267,0.205012853,-0.121022179,0.205012853,0.009566327,0.063717746,,0.161310518,0.071428571,0.330472103,0.372155288,,0.256809339,-0.764150943,0.605922551,0.176232821,,0.038220194,0,0.222222222,0,0.166666667,,-0.194406041,2.5,0.07402963,-0.569974555,,0.074537824,0.111111111,-0.037752414,-0.045465538,0.047788469,0.074537824,0.080042127,,0.000496771,0.228571429,-0.019175584,2014,HCA,2014,0.489034976,HCA Holdings,reports,Health Care,Health Care Facilities,"Nashville, Tennessee",1/27/2015,860730,0.212005213
HCA,12/31/2015,0.027421237,0.12866941,0.013020833,0.166666667,0.091452206,,0.3,0.309187279,0.353448276,0,0.060044714,0.024539877,,,0.041353383,0.07618683,0.136742315,,0.069767442,0.045907349,,0,0.07776618,0.138086643,0.04909601,-0.04475043,0.125097733,-2.702702703,-0.567567568,0.040119637,-0.074355083,0.112464183,,0,0.151315789,0.064298561,0.433962264,-0.114804661,0.135466667,0.188974218,0.135466667,0.288692356,-0.028217822,,0.071877808,0,0.866129032,0.134634146,,-0.179566563,0.88,-0.615602837,0.037457045,,0.046153846,0.111111111,0.181818182,0,0.007142857,,-0.031287129,0.369714286,0.081646685,-0.310650888,,0.056939961,0.033818589,0.006569343,-0.037370155,0.037788753,0.056939961,0.07476028,,0.000496524,0.195348837,-0.050095979,2015,HCA,2015,0.296411599,HCA Holdings,reports,Health Care,Health Care Facilities,"Nashville, Tennessee",1/27/2015,860730,0.084546669
HCN,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,HCN,2012,,Welltower Inc.,reports,Real Estate,REITs,"Toledo, Ohio",1/30/2009,766704,
HCN,12/31/2013,0.386224597,1.601640689,0.841577403,-0.666666667,-0.09118665,0.177815357,,-0.797094148,,0.111618458,1.124711922,,0.068569361,,0.607689435,0.02397909,-0.450035501,,-4.298549557,0.279030899,0,-0.147058824,0.36990459,-0.015895954,0.589400965,0.2677112,,-0.039976305,0.76790621,0.248492745,0.092708276,0.514048503,0.012922063,-0.024163752,-2.005402846,0.208235091,-0.542493432,-0.017084987,-0.510254001,0.147377661,-0.645247066,-0.487715522,0.345941936,,0.001488307,-0.366666667,,,,0.060133416,-8.210918114,-0.210149262,,,0.710323575,-0.636363636,-0.5,-0.705882353,,,0.245298585,-0.491016032,0.520723498,,,0.18081888,,,0.108771602,0.260966676,0.18081888,0.612672065,0.189538462,0.000497018,-0.717171717,0.731601924,2013,HCN,2013,0.123419372,Welltower Inc.,reports,Real Estate,REITs,"Toledo, Ohio",1/30/2009,766704,2.972089923
HCN,12/31/2014,-0.021462035,-0.461037187,5.166753112,3,-0.137538081,0.186994263,,1.389553586,,0.136025233,0.162862846,,-1,,-0.034760803,0.543425406,2.757768106,-2.561085973,2.349945035,0.052165175,0,0,0.159273599,-1.169136297,0.06087486,0.049478576,,-0.254423418,-1.716150806,0.011699759,0.551513774,-0.128316771,1.466080653,-0.961455213,-1.359944868,0.151920542,-0.218567223,-0.397947045,2.443398489,1.896568871,4.675546917,4.257093139,1.035027381,,0.585249985,0.368421053,,,,0.198654644,-1.14074329,0.890086158,,,-0.025028875,2,2,2,,,0.224973233,0.281080142,-0.120958634,,,0.08139705,,,0.154238661,0.010145874,0.08139705,0.160794538,0.65738607,0.000496771,4.214285714,-0.339622208,2014,HCN,2014,-0.005898093,Welltower Inc.,reports,Real Estate,REITs,"Toledo, Ohio",1/30/2009,766704,-0.809350319
HCN,12/31/2015,0.112257807,-1.018643473,1.054916403,0.5,0.307420591,0.117876803,,-0.236226178,,0.078994024,0.155982294,,,,-0.019476662,0.303996986,0.655636327,11.42753623,-0.215926493,0.158589293,0,-0.017241379,0.13188133,-6.091554854,0.18896223,0.023137417,,0.431979857,-0.625906864,0.203314391,-0.271275588,0.964863577,1.118795496,45.19638887,-1.358213789,0.206203729,0.539665524,0.63867471,0.689378128,1.196824034,0.831792186,0.713706455,0.706357277,,0.260921375,0.076923077,,,,0.314420037,65.02444988,-0.095603497,,,-0.021193418,0.416666667,0.333333333,0.466666667,,,0.214717802,-0.182592858,0.215835769,,,0.162678145,,,0.107430024,0.224428794,0.162678145,0.142112279,0.259101615,0.000496524,0.609589041,0.049571092,2015,HCN,2015,0.10055033,Welltower Inc.,reports,Real Estate,REITs,"Toledo, Ohio",1/30/2009,766704,-0.316253837
HCP,12/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HCP,2013,,HCP Inc.,reports,Real Estate,REITs,"Long Beach, California",3/31/2008,765880,
HCP,12/31/2014,0.359602044,-2.328876202,-0.174486228,0,2.497438396,0.008641755,,-0.310845656,,0.006094612,,,,0.448430289,0.039792204,-0.445215328,-0.677923511,0.786458333,-1.055949591,0.024431346,,0,-0.223719893,-1.087016337,-0.018024179,0.010315863,,25.21290107,8.250897227,0.025529384,0.071467761,0.259668774,,-21.51084168,-3.20762816,0.086714645,-1.160811225,6.688250071,-0.050064017,-0.249967411,-0.050879009,-0.702058897,1.397235035,1.76885802,-0.469103688,-0.322033898,0.039141183,,,0.083107459,,0.05003359,-0.142566542,-0.892142735,0.074895113,-0.571428571,-0.625,0.229166667,,,,-0.346792673,0.153828328,,,0.062541051,,,0.001118779,0.132965484,0.062541051,-0.223719893,,0.000496771,-0.056338028,0.006648579,2014,HCP,2014,-0.08256689,HCP Inc.,reports,Real Estate,REITs,"Long Beach, California",3/31/2008,765880,-0.027794765
HCP,12/31/2015,-0.004961495,0.081854155,0.564116848,-0.333333333,0.311277554,0.018811428,,0.660460681,,0.012489505,,,,0.28213728,0.111253501,-0.137629594,-0.503410905,-1.896209913,-2.828016644,0.08885506,,0,0.169583741,18.38142292,0.21962816,0.090630415,,-0.128248016,-1.8378712,0.201381036,-0.111025007,0.538086034,,0.277134923,-2.393538108,-0.021204192,3.241020187,0.105911915,-1.606392311,-7.28406072,-1.609430787,-0.437303503,-0.133179264,6.913779022,-0.233911843,-0.35,-0.118874131,,,1.394325324,,-1.781738415,-0.039068494,2.094162558,0.109642298,-0.611111111,-0.666666667,-0.474576271,,,,2.646710861,0.526034479,-0.526029318,,0.005551103,,,-0.129633488,0.14251106,0.005551103,0.169583741,,0.000496524,-1.60199005,0.007312847,2015,HCP,2015,-0.036870641,HCP Inc.,reports,Real Estate,REITs,"Long Beach, California",3/31/2008,765880,-2.5999091
HCP,12/31/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,HCP,2016,,HCP Inc.,reports,Real Estate,REITs,"Long Beach, California",3/31/2008,765880,
HD,2/3/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HD,2013,,Home Depot,reports,Consumer Discretionary,Home Improvement Retail,"Atlanta, Georgia",3/31/1988,354950,
HD,2/2/2014,0.057265246,-0.895104895,-0.862068966,0.653846154,0.058689024,0.057121288,-0.181818182,-0.226543705,0.3,0,0.061027969,0.059701493,,0.611285266,0.043349169,0.168725328,0.172552278,16,,-0.029955544,0.101709402,-0.028571429,0.041521554,0.147431124,,0.125,0.032399627,,0.100550964,0.550501319,,,,-123.90625,-2.043222004,0.093620072,0.321414382,0.052374302,0.187431092,-0.276190476,0.187431092,0.187431092,0.002150538,,0.180272985,0.2,0.272727273,0.157826649,0.052755906,-0.884130982,-0.372881356,-0.016666667,-0.004388103,-1.341346154,0.037627551,0.1,0.658536585,0.166666667,-0.048780488,,0.156802076,1.5953125,-0.023382602,-0.975018925,,-0.013776653,-0.006049961,-0.062205549,-0.295606683,0.201184194,-0.013776653,0.054284721,0.794838227,0.000497018,0.247524752,-0.048170316,2014,HD,2014,0.147157102,Home Depot,reports,Consumer Discretionary,Home Improvement Retail,"Atlanta, Georgia",3/31/1988,354950,-0.080453434
HD,2/1/2015,0.01002239,4.4,27.08333333,0.581395349,0.038156947,0.057486313,-0.166666667,-0.106791083,-0.727472527,0,0.055687227,-0.042253521,,0.249027237,0.016505407,0.177380693,0.17822133,2.117647059,,-0.026897379,0.049650892,0,0.054765001,0.178131084,,0.167369902,0.00198969,,-0.301627034,0.148254033,,,,-0.432494279,-0.811676083,0.080492921,0.062988575,-0.156602522,0.178272981,-1.429824561,0.178272981,0.178272981,0.061516452,,0.142155793,0.083333333,-0.051495017,0.135195531,0.097980553,-10.82608696,-0.324324324,0.288135593,-0.096963761,1.028169014,0.007990166,0.090909091,0.573529412,0.142857143,-0.051282051,,0.164581536,-0.187477423,0.009800273,8.939393939,,-0.014117182,0.001505334,0.048376593,-0.255550232,0.093870553,-0.014117182,0.055372278,0.364697301,0.000496771,0.253968254,-0.060364585,2015,HD,2015,0.362345356,Home Depot,reports,Consumer Discretionary,Home Improvement Retail,"Atlanta, Georgia",3/31/1988,354950,0.086427309
HD,1/31/2016,0.11189697,1.234567901,-0.507418398,0.632352941,0.042302358,0.051997749,0.2,0.286128845,3.403225806,0,0.063281435,0,,0.330218069,0.043113102,0.104941699,0.104751403,0.047169811,,-0.023283451,0.553584627,0,0.066081933,0.104929771,,0.107228916,0.065890423,-0.554179567,1.062724014,0.238247673,,,,0.797491039,-7.04,0.137223975,-0.181586763,1.346184107,0.10464933,-2.020408163,0.10464933,0.10464933,0.273584906,,0.12465374,0,1.211908932,0.061023622,0.066757493,0.986725664,-1.16,9.677631579,0.065618221,-0.840277778,0.030487805,0,0.626168224,0,0.108108108,,0.147360622,0.003556609,0.032002457,0.301829268,,0.06516297,0.11050843,0.111544946,-0.322462991,0.183157001,0.06516297,0.06423728,0.267236772,0.000496524,0.158227848,-0.046259048,2016,HD,2016,0.115462908,Home Depot,reports,Consumer Discretionary,Home Improvement Retail,"Atlanta, Georgia",3/31/1988,354950,-0.036922735
HES,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,HES,2012,,Hess Corporation,reports,Energy,Integrated Oil & Gas,"New York, New York",5/31/1984,4447,
HES,12/31/2013,-0.12414966,-2.912,2.076811594,1,-0.227154387,-0.00737798,2.5,1.825545171,-2.080645161,-0.049707602,0.122772277,0.31,-0.25815739,-0.138993238,-0.062456385,0.333067093,0.378783338,,,-0.001249696,-0.153532609,-0.056338028,-0.088863375,-0.630477436,,-0.031026253,-0.242255759,,-1.888157895,-0.259967231,-1,-0.433628319,,-2.346341463,3.027491409,-0.099293286,-3.542211653,-1.049638349,1.494814815,87.78947368,1.494814815,1.232300885,-0.187413555,-0.200968523,-0.059360731,-0.04,1.544680851,0.073556797,-1,-0.314401623,2.333333333,8.963549921,-0.043927649,0.282208589,-0.062456385,0.444444444,0.1875,1.470588235,0.376470588,,0.198566349,-141.6363636,-0.071936057,-0.519695044,,-0.015814553,0.025277215,-0.217609162,0.172119488,-0.193145721,-0.015814553,-0.027766435,,0.000497018,1.510033445,-0.006063118,2013,HES,2013,0.377649362,Hess Corporation,reports,Energy,Integrated Oil & Gas,"New York, New York",5/31/1984,4447,-0.451143026
HES,12/31/2014,-0.22605178,-0.167364017,-0.669335846,-0.5,-0.121778676,-0.063178959,0.785714286,0.347298787,-0.537313433,-0.12,-0.054421769,-0.007633588,0.022423458,0.32460733,0.199851135,-0.44897144,-0.47054988,,,-0.043585555,-0.0058855,-0.029850746,-0.119959677,0.316814159,,-0.204433498,-0.447589099,,-0.964197531,0.092066421,,0.796875,,-1.003220612,-0.462457338,-0.125735583,-0.10313377,-0.977142857,-0.541369755,-0.642560759,-0.541369755,-0.580773043,-0.411914894,-0.363636364,-0.286754508,-0.208333333,-0.7090301,-0.449696444,,3.171597633,-0.3,-0.169397169,-0.383513514,0.779904306,0.199851135,-0.41025641,-0.421052632,-0.476190476,0.017094017,,-0.055709913,1.283775048,-0.174162679,-0.82010582,,-0.101674697,-0.265844866,-0.260292772,-0.101739482,-0.101585893,-0.101674697,-0.098110038,,0.000496771,-0.491672219,-0.097766712,2014,HES,2014,0.198818568,Hess Corporation,reports,Energy,Integrated Oil & Gas,"New York, New York",5/31/1984,4447,1.358357366
HES,12/31/2015,-0.468534393,-5.226130653,-1.106837607,0.6,-0.171269659,0.259383583,1.06,0.111292962,-0.532258065,0,-0.114575007,0.292307692,0.118937157,-0.188405797,0.226736973,-2.419717289,-2.747947455,,,-0.042337464,-0.798170075,-0.230769231,-0.525630011,-2.745967742,,0.055727554,-0.24288425,,21.27586207,0.105592161,,7.826086957,,79.375,-0.568253968,-0.555530626,-1.651108214,-526.75,-2.318946914,-2.613598673,-2.318946914,-2.748817967,-0.440906898,1.972619048,-2.867768595,2.052631579,0.181034483,-0.897557132,,0.180141844,2.571428571,-0.977977786,-0.053923718,-0.559139785,0.226736973,1.782608696,1,1.090909091,0.277310924,,-0.170307201,-1.613076705,-0.185399768,0.264705882,,-0.109667509,-0.30239189,-0.45825603,-0.126953389,-0.08597704,-0.109667509,-0.381950265,,0.000496524,-2.412844037,-0.066459652,2015,HES,2015,-0.265139906,Hess Corporation,reports,Energy,Integrated Oil & Gas,"New York, New York",5/31/1984,4447,-1.520128248
HIG,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,HIG,2012,,Hartford Financial Svc.Gp.,reports,Financials,Property & Casualty Insurance,"Hartford, Connecticut",,874766,
